query,preprocessed_query,retrieved_docs,scores
Có rất nhiều phương_pháp để có_thể chuẩn đoán căn_bệnh trào ngược dạ_dày thực_quản . Đâu là phương_pháp chuẩn đoán mà không cần sử_dụng camera để hỗ_trợ ?,có rất nhiều phương_pháp để có_thể chuẩn đoán căn_bệnh trào ngược dạ_dày thực_quản đâu là phương_pháp chuẩn đoán mà không cần sử_dụng camera để hỗ_trợ,"['bên cạnh các biện_pháp sử_dụng thuốc và liệu_pháp thay_thế enzyme ert người bị fabry cần áp_dụng thêm nhiều cách khác để kiểm_soát mệt_mỏi hiệu_quả như giữ mát cơ_thể ngủ đủ giấc kiểm_soát đau', 'các biện_pháp chẩn_đoán bệnh parkinson để chuẩn đoán bệnh parkinson các bác_sĩ chưa có xét_nghiệm nào có_thể dùng để chuẩn đoán và khẳng_định bệnh parkinson mà chỉ kết_luận thông_qua dấu_hiệu bệnh_nhân qua một thời_gian dài để kết_luận', 'thoát_vị bẹn hiện_nay đang là căn_bệnh rất phổ_biến nghiệm pháp valsalva siêu_âm thoát_vị bẹn là phương_pháp hiệu_quả để phát_hiện bệnh từ đó bác_sĩ sẽ đưa ra phác_đồ điều_trị hiệu_quả']","[0.9991136789321899, 0.9990773797035217, 0.9990638494491577]"
Trong các biện_pháp chuẩn đoán trào ngược dạ_dày thực_quản . Phương_pháp nào cần phải dùng thiết_bị có trang_bị máy_ảnh để có_thể quan_sát trực_tiếp bên trong cơ_thể bệnh_nhân ?,trong các biện_pháp chuẩn đoán trào ngược dạ_dày thực_quản phương_pháp nào cần phải dùng thiết_bị có trang_bị máy_ảnh để có_thể quan_sát trực_tiếp bên trong cơ_thể bệnh_nhân,"['bài viết bởi tiến_sĩ đào_thị_mai_lan viện nghiên_cứu tế_bào gốc và công_nghệ gen vinmec_xét nghiệm di_truyền cho bệnh động_kinh giúp tìm ra nguyên_nhân gây bệnh tránh các biện_pháp can_thiệp xâm_lấn tốn_kém không cần_thiết', 'bài viết bởi bác_sĩ khoa_hồi sức tích_cực bệnh_viện đa_khoa quốc_tế vinmec_times_city_trong các biện_pháp điều_trị ngộ_độc kiềm hoá nước_tiểu đào_thải độc_chất ra khỏi cơ_thể là một trong các biện_pháp quan_trọng và nhiều ý_nghĩa', 'phương_pháp thông khí không xâm_lấn đã chứng_tỏ được hiệu_quả trong điều_trị suy hô_hấp cấp đặc_biệt là đối_với bệnh_nhân tắc phổi mãn_tính thiết_bị thở không xâm_lấn cần được chuẩn_bị 2424 mỗi ngày tại bệnh_viện để sẵn_sàng cho công_tác điều_trị']","[0.999293863773346, 0.9992710947990417, 0.9992669224739075]"
"Trong các phương_pháp chuẩn đoán của bệnh trào ngược dạ_dày thực_quản , phương_pháp quan_sát trực_tiếp hình_ảnh bên trong cơ_thể bệnh_nhân là phổ_biến nhất . Đâu là những phương_pháp chữa bệnh mà không cần quan_sát trực_tiếp bên trong cơ_thể bệnh_nhân ?",trong các phương_pháp chuẩn đoán của bệnh trào ngược dạ_dày thực_quản phương_pháp quan_sát trực_tiếp hình_ảnh bên trong cơ_thể bệnh_nhân là phổ_biến nhất đâu là những phương_pháp chữa bệnh mà không cần quan_sát trực_tiếp bên trong cơ_thể bệnh_nhân,"['5 bệnh_nhân nên chuẩn_bị gì khi siêu_âm tuyến_giáp thông_thường khi siêu_âm tuyến_giáp bệnh_nhân không cần nhịn ăn hay chuẩn_bị đặc_biệt gì trước khi thực_hiện tuy_nhiên để quá_trình siêu_âm tuyến_giáp diễn ra thuận_lợi bệnh_nhân có_thể mặc áo có vùng cổ rộng', 'táo_bón là tình_trạng rối_loạn tiêu_hoá rất phổ_biến do nhiều nguyên_nhân khác nhau gây ra trong y_học cổ_truyền có nhiều phương_pháp trị bệnh khác nhau bên cạnh điều_trị nguyên_nhân thay_đổi lối sống thì xoa_bóp bấm huyệt trị táo_bón là phương_pháp hiệu_quả thường được áp_dụng', 'khám nội_soi hốc mũi và sinh_thiết là tiêu_chuẩn vàng để chẩn_đoán các trường_hợp bệnh_lý ác_tính hốc mũi đây là phương_pháp thăm_khám kỹ_thuật cao chi_phí thấp đánh tin_cậy dễ thực_hiện giúp bệnh_nhân được chẩn_đoán sớm các tổn_thương trong hốc mũi và vòm họng']","[0.9992603063583374, 0.999213457107544, 0.9991530776023865]"
"Anh Quý , 30 tuổi , đến bác_sĩ với sốt và phát_ban sau khi tiếp_xúc với một người bạn mới mắc bệnh . Anh ta muốn hiểu rõ hơn về nguyên_nhân gây bệnh sốt phát_ban và cách phòng_ngừa . Nguyên_nhân gây ra bệnh sốt phát_ban là gì ?",anh quý 30 tuổi đến bác_sĩ với sốt và phát_ban sau khi tiếp_xúc với một người bạn mới mắc bệnh anh ta muốn hiểu rõ hơn về nguyên_nhân gây bệnh sốt phát_ban và cách phòng_ngừa nguyên_nhân gây ra bệnh sốt phát_ban là gì,"['sốt virus hay còn gọi là sốt siêu_vi là căn_bệnh thường gặp và dễ hình_thành dịch_bệnh vào thời_điểm giao mùa biết được sốt virus có lây không và cách điều_trị sẽ giúp bạn bảo_vệ sức_khoẻ cho người_thân và gia_đình mình', 'bị ngứa toàn_thân vào ban_đêm là một tình_trạng mà khá nhiều người gặp phải điều này khiến cho người_bệnh khó_chịu không rõ nguyên_nhân do dị_ứng hay do đang mắc phải bệnh_lý nguy_hiểm vậy ngứa toàn_thân là bệnh gì và nguyên_nhân có phải do dị_ứng hay không', 'sốt là biểu_hiện bất_thường của rất nhiều bệnh trong đó phổ_biến là sốt do virus thời_điểm giao mùa là thời_điểm dễ bùng_phát thành dịch ở nhiều nơi vì_vậy hiểu_biết các kiến_thức cơ_bản về sốt là rất cần_thiết giúp mọi người biết cách chăm_sóc người bị sốt đúng cách']","[0.9991870522499084, 0.9991507530212402, 0.999130368232727]"
"Bệnh_nhân Chi , một phụ_nữ 50 tuổi , đến bác_sĩ với sốt và phát_ban trên cơ_thể . Cô ta quan_tâm về nguyên_nhân gây bệnh sốt phát_ban để bảo_vệ sức_khoẻ của bản_thân và gia_đình . Bệnh sốt phát_ban thường được gây ra do đâu ?",bệnh_nhân chi một phụ_nữ 50 tuổi đến bác_sĩ với sốt và phát_ban trên cơ_thể cô ta quan_tâm về nguyên_nhân gây bệnh sốt phát_ban để bảo_vệ sức_khoẻ của bản_thân và gia_đình bệnh sốt phát_ban thường được gây ra do đâu,"['nhiều bệnh_nhân thường có cảm_giác tê rần ở da đầu gây khó_chịu giảm khả_năng tỉnh_táo và sự tập_trung hiện_tượng tê da đầu xảy ra do nhiều nguyên_nhân khác nhau và có_thể là dấu_hiệu của một bệnh_lý nguy_hiểm', 'thực_tế có trường_hợp bệnh_nhân bị sốt trở_lại sau khi đã được điều_trị sốt_rét tại các cơ_sở y_tế và xuất_viện về nhà nguyên_nhân gây sốt_rét tái_phát thường bắt_nguồn từ việc điều_trị không đúng theo những nguyên_tắc quy_định', 'sốt là phản_ứng tự_nhiên của cơ_thể cảnh_báo sức_khoẻ bên trong đang có vấn_đề có nhiều nguyên_nhân gây sốt kéo_dài và được chia thành 4 nhóm do nhiễm_trùng do bệnh_lý ác_tính bệnh_lý liên_quan tới miễn_dịch và các nguyên_nhân khác']","[0.9993008375167847, 0.9992984533309937, 0.9992934465408325]"
"Bệnh_nhân Ánh , một đứa trẻ 5 tuổi , đến bác_sĩ với sốt và phát_ban trên cơ_thể . Cha_mẹ của bé muốn hiểu rõ hơn về nguyên_nhân gây bệnh sốt phát_ban và cách phòng_ngừa . Loại virus nào gây lên bệnh sốt phát_ban ?",bệnh_nhân ánh một đứa trẻ 5 tuổi đến bác_sĩ với sốt và phát_ban trên cơ_thể cha_mẹ của bé muốn hiểu rõ hơn về nguyên_nhân gây bệnh sốt phát_ban và cách phòng_ngừa loại virus nào gây lên bệnh sốt phát_ban,"['phát_ban hiv là một trong các dấu_hiệu sớm báo_hiệu người_bệnh bị nhiễm hiv trong giai_đoạn phơi nhiễm thông_thường triệu_chứng phát_ban do hiv thường kéo_dài trong khoảng một đến vài tuần và hầu_hết đều không gây ngứa', 'sốt virus hay còn gọi là sốt siêu_vi là căn_bệnh thường gặp và dễ hình_thành dịch_bệnh vào thời_điểm giao mùa biết được sốt virus có lây không và cách điều_trị sẽ giúp bạn bảo_vệ sức_khoẻ cho người_thân và gia_đình mình', 'sốt là biểu_hiện bất_thường của rất nhiều bệnh trong đó phổ_biến là sốt do virus thời_điểm giao mùa là thời_điểm dễ bùng_phát thành dịch ở nhiều nơi vì_vậy hiểu_biết các kiến_thức cơ_bản về sốt là rất cần_thiết giúp mọi người biết cách chăm_sóc người bị sốt đúng cách']","[0.9992318749427795, 0.9992088675498962, 0.9991916418075562]"
Nguyên_nhân gây ra bệnh sốt phát_ban chủ_yếu 80% đến 70% là do virus . Những loại virus khiến gây ra bệnh sốt phát_ban thường là ?,nguyên_nhân gây ra bệnh sốt phát_ban chủ_yếu 80 đến 70 là do virus những loại virus khiến gây ra bệnh sốt phát_ban thường là,"['có rất nhiều nguyên_nhân dẫn đến bệnh viêm đường ruột trong đó bệnh viêm ruột do ký_sinh_trùng giardia lamblia là một trong những trường_hợp phổ_biến nhất', 'nguyên_nhân bệnh sốt phát_ban nguyên_nhân chủ_yếu gây bệnh sốt phát_ban ở trẻ nhỏ là do virus herpes 6 hoặc 7 ngoài_ra sốt phát_ban còn có_thể có các nguyên_nhân như', 'nguyên_nhân bệnh nhiễm giardia nhiễm_trùng ruột_non do giardia có nhiều nguyên_nhân dẫn đến bệnh nhiễm_khuẩn giardia một trong số đó là']","[0.9988771677017212, 0.9988756775856018, 0.9988441467285156]"
Nguyên_nhân gây ra bệnh sốt phát_ban có nhiều nguyên_nhân dẫn đến các loại phát_ban khác nhau . Đâu là loại sốt phát_ban do tác_nhân môi_trường bình_thường gây ra ?,nguyên_nhân gây ra bệnh sốt phát_ban có nhiều nguyên_nhân dẫn đến các loại phát_ban khác nhau đâu là loại sốt phát_ban do tác_nhân môi_trường bình_thường gây ra,"['nguyên_nhân bệnh sốt phát_ban nguyên_nhân chủ_yếu gây bệnh sốt phát_ban ở trẻ nhỏ là do virus herpes 6 hoặc 7 ngoài_ra sốt phát_ban còn có_thể có các nguyên_nhân như', 'nguyên_nhân bệnh khô mắt nguyên_nhân của bệnh khô mắt là do mất cân_bằng khả_năng tiết và thoát nước với các nguyên_nhân cụ_thể sau', 'sốt là phản_ứng tự_nhiên của cơ_thể cảnh_báo sức_khoẻ bên trong đang có vấn_đề có nhiều nguyên_nhân gây sốt kéo_dài và được chia thành 4 nhóm do nhiễm_trùng do bệnh_lý ác_tính bệnh_lý liên_quan tới miễn_dịch và các nguyên_nhân khác']","[0.999393105506897, 0.9990348219871521, 0.9990284442901611]"
"Sốt phát_ban có có_thể được gây ra bởi nhiều nguyên_nhân như là virus herpes , do chuột , do chấy rận . Đâu là nguyên_nhân khiến gây ra bệnh phát_ban nhiều nhất ?",sốt phát_ban có có_thể được gây ra bởi nhiều nguyên_nhân như là virus herpes do chuột do chấy rận đâu là nguyên_nhân khiến gây ra bệnh phát_ban nhiều nhất,"['2 điều gì gây ra bệnh hồng ban nguyên_nhân gây ra bệnh vẩy phấn hồng chưa được giải_thích rõ_ràng và thuyết_phục tuy_nhiên có bằng_chứng cho thấy pityriocation rosea có_thể do virus gây ra bởi_vì phát_ban giống như một_số bệnh do virus phát_ban dường_như không lây từ người sang người', 'nguyên_nhân bệnh sốt phát_ban nguyên_nhân chủ_yếu gây bệnh sốt phát_ban ở trẻ nhỏ là do virus herpes 6 hoặc 7 ngoài_ra sốt phát_ban còn có_thể có các nguyên_nhân như', 'bệnh viêm da do virus herpes_simplex 1 hsv 1 là tình_trạng viêm da do virus gây ra bệnh cũng thường gặp ở những bệnh_nhân viêm da do cơ_địa hoặc do dị_ứng khi tiếp_xúc']","[0.9990838766098022, 0.9990803003311157, 0.999056875705719]"
Giãn tĩnh_mạch thừng tinh do chưa được nghiên_cứu nhiều nên các nguyên_nhân thường được đặt ra từ nhiều giả_thuyết . Đâu là nguyên_nhân mà nhiều người tin vào nhất ?,giãn tĩnh_mạch thừng tinh do chưa được nghiên_cứu nhiều nên các nguyên_nhân thường được đặt ra từ nhiều giả_thuyết đâu là nguyên_nhân mà nhiều người tin vào nhất,"['3 vấn_đề về đường_huyết mặc_dù vẫn chưa có kết_luận cuối_cùng nhưng một nghiên_cứu ở châu_âu được tiến_hành vào năm 2011 cho thấy sự kết_hợp giữa mắt_xanh và da trắng khiến bạn có nguy_cơ mắc bệnh tiểu_đường loại 1 cao hơn', '2 mối liên_quan giữa màu mắt và nồng_độ đường_huyết tuy_rằng vẫn còn cần thêm nhiều nghiên_cứu xác_nhận nhưng đã có một nghiên_cứu ở châu_âu năm 2011 gợi_ý những người da trắng có mắt màu xanh dương sẽ phải đối_mặt với nguy_cơ mắc đái_tháo_đường tuýp 1 cao hơn', 'nhiều người cho rằng bị cảm lạnh không nên tắm để tránh tình_trạng bệnh nặng hơn tuy_nhiên các nghiên_cứu đã cho thấy tắm đúng cách hoặc tắm bằng tinh_dầu có tác_dụng loại_bỏ độc_tố giảm nhẹ các triệu_chứng của cảm cúm']","[0.9989993572235107, 0.9989882707595825, 0.9989246129989624]"
"Giãn tĩnh_mạch thừng tinh thường được đặt ra nhiều giả_thuyết về nguyên_nhân của căn_bệnh , đa_phần trong số giả_thuyết đều nói lên sự bất_thường trong dòng_chảy tĩnh_mạch . Đâu là những ?",giãn tĩnh_mạch thừng tinh thường được đặt ra nhiều giả_thuyết về nguyên_nhân của căn_bệnh đa_phần trong số giả_thuyết đều nói lên sự bất_thường trong dòng_chảy tĩnh_mạch đâu là những,"['hạch bạch_huyết có vai_trò quan_trọng trong hệ_miễn_dịch tuy_nhiên không phải ai cũng có những hiểu_biết chính_xác về vai_trò cũng như cấu_tạo của các hạch bạch_huyết trong cơ_thể con_người', 'đặt ống thông tiểu là thủ_thuật nhằm làm rỗng bàng_quang và thu nước_tiểu vào một túi thoát nước để đưa ra ngoài cơ_thể tuy_nhiên quy_trình thực_hiện thủ_thuật này cần được tiến_hành bởi nhân_viên y_tế và bệnh_nhân cần phải được chăm_sóc đặc_biệt để tránh hiện_tượng nhiễm_trùng sau đó', 'vỡ mạch_máu dưới da là tình_trạng mao_mạch bị vỡ chảy vào các mô xung_quanh do một lý_do nào đó tình_trạng này nếu xảy ra thường và không tìm thấy nguyên_nhân thì nên cảnh_giác các bệnh_lý nguy_hiểm đặc_biệt là ở người cao_tuổi']","[0.9991768598556519, 0.9991612434387207, 0.9991375207901001]"
"Nguyên_nhân của bệnh giãn tĩnh_mạch thừng tinh hiện_nay vẫn còn chưa được nghiên_cứu nhiều , vì_thế nên rất nhiều giả_thuyết đã được đặt ra . Đâu là những giả_thuyết mà ít người ủng_hộ ?",nguyên_nhân của bệnh giãn tĩnh_mạch thừng tinh hiện_nay vẫn còn chưa được nghiên_cứu nhiều vì_thế nên rất nhiều giả_thuyết đã được đặt ra đâu là những giả_thuyết mà ít người ủng_hộ,"['3 vấn_đề về đường_huyết mặc_dù vẫn chưa có kết_luận cuối_cùng nhưng một nghiên_cứu ở châu_âu được tiến_hành vào năm 2011 cho thấy sự kết_hợp giữa mắt_xanh và da trắng khiến bạn có nguy_cơ mắc bệnh tiểu_đường loại 1 cao hơn', 'cho đến thời_điểm hiện_tại y_học vẫn chưa biết chính_xác nguyên_nhân gây ra bệnh lupus ban đỏ các chuyên_gia cho rằng di_truyền hormone và môi_trường là những yếu_tố liên_quan đến căn_nguyên của căn_bệnh này', 'có_thể nhiều người không biết rằng nước ép trái_cây là một trong những thủ_phạm gây hỏng men răng tuy khá bất_ngờ nhưng đây là kết_quả nghiên_cứu của nhiều nhà_khoa_học và bác_sĩ nha_khoa hãy cùng tìm_hiểu tác_động của nước ép trái_cây đến men răng thông_qua bài viết dưới đây']","[0.9992201328277588, 0.9992058873176575, 0.9991530776023865]"
"Chị Mai đưa con gái đến bệnh_viện để kiểm_tra sức_khoẻ do con gái chị đến 16 tuổi vẫn chưa có kinh_nguyệt . Qua thăm_khám và làm các xét_nghiệm , bác_sĩ chẩn_đoán con gái chị Mai bị vô kinh nguyên_phát . Hỏi nguyên_nhân nào có_thể dẫn đến tình_trạng vô kinh nguyên_phát ?",chị mai đưa con gái đến bệnh_viện để kiểm_tra sức_khoẻ do con gái chị đến 16 tuổi vẫn chưa có kinh_nguyệt qua thăm_khám và làm các xét_nghiệm bác_sĩ chẩn_đoán con gái chị mai bị vô kinh nguyên_phát hỏi nguyên_nhân nào có_thể dẫn đến tình_trạng vô kinh nguyên_phát,"['20 bác_sĩ nội_tiết là bác_sĩ chuyên về các tuyến và hormone như insulin đối_tượng cần đến gặp bác_sĩ nội_tiết bao_gồm người mới được chẩn_đoán mắc bệnh tiểu_đường đang gặp khó_khăn trong việc kiểm_soát bệnh hoặc gặp các biến_chứng do bệnh này hay phải sử_dụng máy_bơm insulin', 'ngứa hậu_môn không phải là bệnh nguy_hiểm song lại gây ra sự khó_chịu và không ít phiền_toái trong sinh_hoạt hàng ngày bệnh do nhiều nguyên_nhân khác nhau gây ra vì_vậy khi xuất_hiện các triệu_chứng bất_thường chúng_ta nên đi khám để chẩn_đoán và điều_trị kịp_thời', 'nhiều phụ_huynh lo_lắng khi em bé xuất_hiện những khối_u nhỏ mềm và di_động đó gọi là u mỡ nếu đó là u mỡ lành_tính thì gia_đình không cần quá lo_lắng nhưng vẫn cần được đưa đến khám bác_sĩ để chẩn_đoán chính_xác có phải là u mỡ ác_tính không']","[0.9992787837982178, 0.9992775321006775, 0.9992769360542297]"
"Theo nghiên_cứu , có 2 loại vô kinh là : vô kinh nguyên_phát và vô kinh thứ_phát . Nguyên_nhân nào trong những nguyên_nhân dưới đây dùng để phân vô kinh thứ_phát với vô kinh nguyên_phát ở nữ_giới ?",theo nghiên_cứu có 2 loại vô kinh là vô kinh nguyên_phát và vô kinh thứ_phát nguyên_nhân nào trong những nguyên_nhân dưới đây dùng để phân vô kinh thứ_phát với vô kinh nguyên_phát ở nữ_giới,"['theo số_liệu từ một nghiên_cứu gần đây cho thấy tỷ_lệ vô_sinh ở các cặp vợ_chồng trẻ tại việt_nam là 7 7 đây là căn_bệnh gây ám_ảnh cho tất_cả các cặp vợ_chồng trong đó vô_sinh được chia làm 2 loại là vô_sinh nguyên_phát và vô_sinh thứ_phát vậy điều_trị vô_sinh thứ_phát dễ hay khó', '2 phân_loại vô kinh vô kinh thường được phân làm 2 loại vô kinh nguyên_phát và vô kinh thứ_phát vô kinh nguyên_phát là tình_trạng người phụ_nữ cho đến năm 16 tuổi vẫn chưa có kinh_nguyệt vô kinh thứ_phát là tình_trạng phụ_nữ đã có kinh_nguyệt nhưng mất kinh_nguyệt trong thời_gian liên_tục từ 3 tháng trở lên vô kinh kéo_dài được xem là dấu_hiệu nguy_hiểm cho một rối_loạn nào đó trong cơ_thể', 'nguyên_nhân bệnh nhau tiền_đạo nguyên_nhân nhau tiền_đạo vẫn chưa được hiểu rõ bất_kỳ tác_nhân nào làm nhau bám vào phần dưới tử_cung và không dịch_chuyển lên phía trên trong suốt quá_trình mang thai đều được xem là nguyên_nhân nhau tiền_đạo']","[0.998589277267456, 0.998587965965271, 0.9985279440879822]"
"Theo nghiên_cứu , ngoài những nguyên_nhân do bất_thường về hormone , việc sử_dụng một_số thuốc theo toa thuốc cũng có_thể dẫn đến vô kinh thứ_phát . Hỏi những loại thuốc đó là gì ?",theo nghiên_cứu ngoài những nguyên_nhân do bất_thường về hormone việc sử_dụng một_số thuốc theo toa thuốc cũng có_thể dẫn đến vô kinh thứ_phát hỏi những loại thuốc đó là gì,"['một_số ý_kiến cho rằng nước uống năng_lượng là giải_pháp thay_thế tốt hơn cho soda nhưng điều đó không đúng đối_với sức_khoẻ răng miệng vì việc sử_dụng thức uống năng_lượng có tính axit cao một_cách thường_xuyên có_thể khiến răng tổn_thương nghiêm_trọng', 'sốt chủ_yếu là do nhiễm vi_khuẩn virus nấm và nấm_men nhưng chúng cũng có_thể là kết_quả của các phản_ứng với một_số tác_nhân dược_lý hay còn được gọi là sốt do thuốc sốt có_thể được kiểm_soát bằng thuốc vậy khoảng_cách giữa 2 lần uống thuốc hạ sốt bao_lâu là an_toàn hãy tham_khảo bài viết dưới đây', '5 tư_vấn và giáo_dục sức_khoẻ các vấn_đề liên_quan đến bệnh hạn_chế dùng thuốc có chứa các chất thuộc nhóm halogen corticoid ăn ít đường chocolate chất_béo đồ rán tránh stress tâm_lý']","[0.9991620182991028, 0.9991572499275208, 0.9991353154182434]"
Bệnh tiêu_chảy Rota là loại bệnh xảy ra phổ_biến ở trẻ do tác_nhân gây bệnh là Rotavirus . Các đặc_điểm của Rotavirus khiến bệnh dễ lây_lan là : .,bệnh tiêu_chảy rota là loại bệnh xảy ra phổ_biến ở trẻ do tác_nhân gây bệnh là rotavirus các đặc_điểm của rotavirus khiến bệnh dễ lây_lan là,"['đường lây_truyền bệnh basedow vì bệnh basedow là bệnh nội_tiết liên_quan đến sự nhạy_cảm của tế_bào lympho t với các kháng_nguyên nằm trong tuyến_giáp nên bệnh basedow không lây', 'phù do suy tim là một_triệu chứng phổ_biến ở những bệnh_nhân mắc bệnh tim_mạch khi tim đã mất dần khả_năng co_bóp và tống máu bình_thường', 'có rất nhiều nguyên_nhân dẫn đến bệnh viêm đường ruột trong đó bệnh viêm ruột do ký_sinh_trùng giardia lamblia là một trong những trường_hợp phổ_biến nhất']","[0.9989285469055176, 0.9989058971405029, 0.9988988637924194]"
"Bệnh tiêu_chảy Rota là nguyên_nhân phổ_biến nhất gây tiêu_chảy nặng ở trẻ sơ_sinh và trẻ nhỏ . Tác_nhân gây bệnh của tiêu_chảy Rota có gì khác so với các bệnh khác như tiêu_chảy do Tả , Lỵ , tiểu chảy do E. Coli , . ?",bệnh tiêu_chảy rota là nguyên_nhân phổ_biến nhất gây tiêu_chảy nặng ở trẻ sơ_sinh và trẻ nhỏ tác_nhân gây bệnh của tiêu_chảy rota có gì khác so với các bệnh khác như tiêu_chảy do tả lỵ tiểu chảy do e coli,"['adenovirus là loại virus gây bệnh viêm đường hô_hấp rất phổ_biến ở người đặc_biệt là trẻ sơ_sinh và trẻ nhỏ ngoài gây bệnh đường hô_hấp adenovirus còn gây bệnh ở nhiều cơ_quan khác như dạ_dày ruột viêm kết_mạc vậy triệu_chứng của bệnh adenovirus là gì', 'đối_tượng nguy_cơ bệnh cường lách yếu_tố nguy_cơ của bệnh cường lách là trẻ_em hay thanh_niên bị nhiễm_trùng người mắc các bệnh di_truyền liên_quan đến gan lách như bệnh gaucher bệnh niemann pick người đi đến vùng bệnh sốt_rét', '3 viêm dạ_dày ruột trong các bệnh viêm dạ_dày viêm ruột ở trẻ nhỏ adenovirus là tác_nhân đứng thứ 2 sau rotavirus người_bệnh sẽ có biểu_hiện đi_ngoài nhiều nước kéo_dài khoảng 7 ngày có kèm theo sốt nôn buồn_nôn các dấu_hiệu viêm đường hô_hấp và viêm kết_mạc']","[0.9991560578346252, 0.99898761510849, 0.9989845156669617]"
"Tại Việt_Nam , cứ 2 trẻ nhập_viện vì tiêu_chảy cấp thì có 1 trường_hợp là do virus Rota . Bệnh rất dễ lây_lan bởi_vì những đặc_tính của Virus Rota như có khả_năng tồn_tại bền_vững trong môi_trường , có_thể sống hàng giờ ở trên bàn_tay và trên các bề_mặt rắn , hoặc sống một tuần trong phân . Ý nào dưới đây có_thể là nguyên_nhân khiến bệnh lây_truyền ?",tại việt_nam cứ 2 trẻ nhập_viện vì tiêu_chảy cấp thì có 1 trường_hợp là do virus rota bệnh rất dễ lây_lan bởi_vì những đặc_tính của virus rota như có khả_năng tồn_tại bền_vững trong môi_trường có_thể sống hàng giờ ở trên bàn_tay và trên các bề_mặt rắn hoặc sống một tuần trong phân ý nào dưới đây có_thể là nguyên_nhân khiến bệnh lây_truyền,"['thời_gian gần đây trên các trang mạng có xuất_hiện 1 số bài viết về trường_hợp cô gái phát_hiện mình là đàn_ông sau 22 năm sống trong giới_tính nữ đây là kiểu hình của lưỡng giới giả nam hay còn gọi là hội_chứng không nhạy_cảm androgen ais đây là bệnh lý_do rối_loạn phát_triển sinh_dục liên_quan nhiễm_sắc_thể xy với tỉ_lệ mắc ước_tính khoảng 2100 000 đến 510 0 000', 'nguyên_nhân bệnh mộng thịt nguyên_nhân chính_xác của bệnh mộng thịt hiện_nay vẫn chưa được biết đến có_thể là do việc tiếp_xúc quá nhiều với tia_cực_tím uv có_thể dẫn đến những sự tăng_trưởng của mộng thịt bệnh thường xảy ra ở những người sống ở vùng khí_hậu ấm_áp và dành nhiều thời_gian ngoài_trời trong môi_trường nắng hoặc gió những người có mắt tiếp_xúc với một_số yếu_tố thường_xuyên có nguy_cơ mắc bệnh này cao hơn như phấn hoa cát_hút thuốc_lá gió', 'thuỷ_đậu là bệnh truyền_nhiễm hay gặp trong mùa đông_xuân thường gặp ở trẻ_em và dễ lan thành dịch bệnh thường nhẹ lành_tính khỏi nhanh nhưng một_số trường_hợp vẫn có_thể gây nên các biến_chứng nguy_hiểm việc chữa bệnh thuỷ_đậu bằng phương_pháp dân_gian vẫn được sử_dụng trong xã_hội hiện_đại và mang lại hiệu_quả tích_cực cùng tìm_hiểu các cây thuốc_nam chữa bệnh thuỷ_đậu qua bài viết dưới đây']","[0.9994699954986572, 0.9994682669639587, 0.9994391202926636]"
"Dựa vào những dấu_hiệu nhận_biết của bệnh , dấu_hiệu từ bệnh_nhân cung_cấp mà bác_sĩ sẽ đưa ra chuẩn đoán xem bệnh_nhân đó có mắc bệnh u nhầy ruột_thừa hay không . Từ đó bác_sĩ sẽ đưa ra nguyên_nhân gây bệnh . Vậy bệnh u nhầy ruột_thừa thường do những nguyên_nhân nào ?",dựa vào những dấu_hiệu nhận_biết của bệnh dấu_hiệu từ bệnh_nhân cung_cấp mà bác_sĩ sẽ đưa ra chuẩn đoán xem bệnh_nhân đó có mắc bệnh u nhầy ruột_thừa hay không từ đó bác_sĩ sẽ đưa ra nguyên_nhân gây bệnh vậy bệnh u nhầy ruột_thừa thường do những nguyên_nhân nào,"['7 chẩn_đoán viêm dạ_dày ruột do vi_khuẩn bác_sĩ sẽ hỏi những câu hỏi về bệnh_tình của bạn và kiểm_tra các dấu_hiệu mất nước và đau bụng để tìm ra vi_khuẩn nào đang gây nhiễm_trùng cho bạn bạn có_thể được yêu_cầu cung_cấp mẫu phân để phân_tích bác_sĩ cũng có_thể lấy mẫu máu để kiểm_tra tình_trạng mất nước', 'có rất nhiều nguyên_nhân gây đau họng và các tuyến bị sưng vì_thế khi thấy có những dấu_hiệu bất_thường mà không tìm ra được nguyên_nhân thì bạn nên đến cơ_sở y_tế để được thăm_khám và điều_trị tránh những biến_chứng nguy_hiểm có_thể xảy ra', '3 chẩn_đoán viêm amidan mãn_tính việc chẩn_đoán sẽ dựa trên thăm_khám cổ_họng bác_sĩ có_thể nuôi_cấy vi_trùng từ_mẫu bệnh_phẩm bằng cách phết nhẹ amidan và mặt sau của cổ_họng bệnh_phẩm nuôi_cấy sẽ được gửi đến phòng_thí_nghiệm để xác_định nguyên_nhân gây viêm amidan mạn']","[0.9992995262145996, 0.9992125630378723, 0.9991669654846191]"
